time,seconds_elapsed,z,y,x
1691609051387661600,3.30566162109375,3.2596359252929688,0.4993618428707123,-4.15967321395874
1691609051397707500,3.31570751953125,3.6553447246551514,0.05420194938778877,-4.279665470123291
1691609051407753200,3.325753173828125,4.158297538757324,-0.3218303620815277,-4.368492603302002
1691609051417799200,3.335799072265625,4.753169059753418,-0.6557307839393616,-4.317570686340332
1691609051427845000,3.34584521484375,5.303880214691162,-0.8651574850082397,-4.079351902008057
1691609051437891300,3.355891357421875,5.764742851257324,-0.8939955234527588,-3.6979830265045166
1691609051447937300,3.365937255859375,6.068289279937744,-0.8057420253753662,-3.3236358165740967
1691609051457984500,3.375984619140625,5.997988700866699,-0.6823772192001343,-3.01804256439209
1691609051468030500,3.386030517578125,5.653654098510742,-0.662369430065155,-2.8175015449523926
1691609051478076400,3.396076416015625,5.3633551597595215,-0.6273363828659058,-2.813966751098633
1691609051488122400,3.406122314453125,5.311230659484863,-0.5327401757240295,-3.0331804752349854
1691609051498168300,3.416168212890625,5.604007244110107,-0.4443003237247467,-3.331037998199463
1691609051508214300,3.42621435546875,6.086155891418457,-0.4181686043739319,-3.5070366859436035
1691609051518260200,3.43626025390625,6.589705944061279,-0.4275580942630768,-3.39103102684021
1691609051528306200,3.44630615234375,7.018313884735107,-0.4143044650554657,-2.9792392253875732
1691609051538353400,3.456353515625,7.308966159820557,-0.3502303957939148,-2.342410087585449
1691609051548399400,3.4663994140625,7.350408554077148,-0.16869525611400604,-1.5583993196487427
1691609051558445600,3.476445556640625,6.8401007652282715,0.14642035961151123,-0.6498187780380249
1691609051568491500,3.486491455078125,5.912367820739746,0.4643155634403229,0.2890230715274811
1691609051578537500,3.496537353515625,5.081728935241699,0.7029784917831421,1.111311912536621
1691609051588583200,3.506583251953125,4.485500335693359,0.9807040095329285,1.6229084730148315
1691609051598629000,3.516629150390625,4.081080913543701,1.3863755464553833,1.7676293849945068
1691609051608675300,3.52667529296875,3.8038454055786133,1.9095004796981812,1.6211923360824585
1691609051618722600,3.53672265625,3.6103501319885254,2.441222906112671,1.2791353464126587
1691609051628768500,3.5467685546875,3.4584312438964844,2.875981330871582,0.8683391809463501
1691609051638814500,3.556814453125,3.314532995223999,3.1174139976501465,0.5235381722450256
1691609051648860400,3.5668603515625,3.185572862625122,3.1617186069488525,0.2996234893798828
1691609051658906400,3.57690625,3.066605567932129,3.0263173580169678,0.18855983018875122
1691609051668952300,3.586952392578125,2.9465038776397705,2.743924617767334,0.18257172405719757
1691609051678998300,3.596998291015625,2.839928388595581,2.3778624534606934,0.2824072539806366
1691609051689044200,3.607044189453125,2.7308852672576904,1.991885781288147,0.46459102630615234
1691609051699091500,3.617091552734375,2.6163747310638428,1.5775394439697266,0.723954439163208
1691609051709137400,3.627137451171875,2.48846697807312,1.1935831308364868,1.0453929901123047
1691609051719183400,3.637183349609375,2.3487894535064697,0.8663700222969055,1.3978111743927002
1691609051729229600,3.6472294921875,2.1923882961273193,0.6109219193458557,1.768478512763977
1691609051739275500,3.657275634765625,1.993152141571045,0.4600996673107147,2.144843101501465
1691609051749321500,3.667321533203125,1.753399133682251,0.45553526282310486,2.476210594177246
1691609051759367200,3.6773671875,1.5272972583770752,0.5699729323387146,2.658853769302368
1691609051769413000,3.6874130859375,1.3265410661697388,0.7539406418800354,2.606642246246338
1691609051779460400,3.69746044921875,1.1520347595214844,0.9594938158988953,2.310723066329956
1691609051789506600,3.707506591796875,0.9933222532272339,1.183610200881958,1.8094909191131592
1691609051799552500,3.717552490234375,0.8324710130691528,1.393404245376587,1.1904034614562988
1691609051809595400,3.727595458984375,0.6637929677963257,1.5324236154556274,0.5650238990783691
1691609051819641300,3.737641357421875,0.4902608394622803,1.5409088134765625,0.05535662919282913
1691609051829687300,3.747687255859375,0.2998625338077545,1.4126243591308594,-0.2861012816429138
1691609051839733200,3.757733154296875,0.08069822192192078,1.1481075286865234,-0.4656670391559601
1691609051849779500,3.767779541015625,-0.17061306536197662,0.773513674736023,-0.5251028537750244
1691609051859826400,3.777826416015625,-0.42814901471138,0.3191680312156677,-0.5052180886268616
